ID,Prob1
63466,0.2312554912
63467,0.3736199187
63468,0.8142162305
63469,0.1492583315
63470,0.2620214276
63471,0.4173788186
63472,0.1314455911
63473,0.7511723488
63474,0.9031443885
63475,0.0987440679
63476,0.1907865432
63477,0.2715466665
63478,0.8087415585
63479,0.3027210411
63480,0.1080921738
63481,0.0938182240
63482,0.1474603094
63483,0.5882897444
63484,0.0822101861
63485,0.1445388442
63486,0.7594531543
63487,0.1023684003
63488,0.1550395045
63489,0.2392164093
63490,0.1865821446
63491,0.5806505858
63492,0.0993711358
63493,0.7032627724
63494,0.7814699689
63495,0.1645462050
63496,0.5505004552
63497,0.2374402958
63498,0.3538999989
63499,0.3872519581
63500,0.7960511273
63501,0.1082939358
63502,0.1661131655
63503,0.8372131681
63504,0.8247837231
63505,0.8158814926
63506,0.8662725766
63507,0.2939043599
63508,0.7767143965
63509,0.1291978692
63510,0.1677763439
63511,0.3720568031
63512,0.7981555419
63513,0.2511912785
63514,0.1239913164
63515,0.4699951501
63516,0.0959276505
63517,0.1322466845
63518,0.1091267406
63519,0.5806956247
63520,0.1769847807
63521,0.7326014998
63522,0.2984116432
63523,0.1842836516
63524,0.1848459386
63525,0.1835129435
63526,0.3650239713
63527,0.3762384018
63528,0.8108795180
63529,0.4155145754
63530,0.1115272336
63531,0.6488324875
63532,0.1008654243
63533,0.2108666874
63534,0.6491376051
63535,0.7465896631
63536,0.1282891853
63537,0.5507947173
63538,0.3048009120
63539,0.7799949633
63540,0.3086321810
63541,0.1104547111
63542,0.2141667038
63543,0.1316100812
63544,0.5705835984
63545,0.7771053967
63546,0.2828729690
63547,0.4657945512
63548,0.7462044907
63549,0.0945913015
63550,0.6676818231
63551,0.3447844906
63552,0.1427243238
63553,0.1134898787
63554,0.2030258076
63555,0.6993977092
63556,0.1189312986
63557,0.7420146009
63558,0.0916333388
63559,0.3203344473
63560,0.3449240423
63561,0.1205879597
63562,0.7563592751
63563,0.1420024349
63564,0.6246151286
63565,0.8280710799
63566,0.1135340952
63567,0.0903418858
63568,0.7844934434
63569,0.3121690970
63570,0.3202722844
63571,0.1745655422
63572,0.3526575809
63573,0.1149172070
63574,0.3803579713
63575,0.1517409223
63576,0.4513668832
63577,0.5288579031
63578,0.1315415500
63579,0.2481758987
63580,0.4229657390
63581,0.1246417825
63582,0.4063741832
63583,0.0950261675
63584,0.4965543464
63585,0.7367205928
63586,0.1354019845
63587,0.5374568902
63588,0.6821141541
63589,0.2993466404
63590,0.3235179446
63591,0.1590248242
63592,0.1076793191
63593,0.5596067330
63594,0.2276809054
63595,0.1182763216
63596,0.2135586442
63597,0.2110510507
63598,0.0940402350
63599,0.4112945127
63600,0.5758824862
63601,0.4637841591
63602,0.2581188638
63603,0.4965686883
63604,0.1805869009
63605,0.2513215505
63606,0.1196332574
63607,0.2602886298
63608,0.3233293123
63609,0.1410515808
63610,0.1260968081
63611,0.8016435013
63612,0.8174713347
63613,0.4362285698
63614,0.1826554168
63615,0.4081159795
63616,0.2967977197
63617,0.2298559075
63618,0.7718284042
63619,0.8012404996
63620,0.0807388756
63621,0.2760007698
63622,0.6949193373
63623,0.6118966838
63624,0.2284889440
63625,0.5944291642
63626,0.4444533781
63627,0.1917702779
63628,0.1330142784
63629,0.3213095783
63630,0.2725783754
63631,0.1727703903
63632,0.2255407715
63633,0.2236409544
63634,0.1127580992
63635,0.1449003526
63636,0.3490471983
63637,0.1517622798
63638,0.1499769160
63639,0.1170305830
63640,0.4457682004
63641,0.1618539111
63642,0.1589165413
63643,0.6254624755
63644,0.0939623557
63645,0.6645031705
63646,0.6144606811
63647,0.1287686679
63648,0.2684122988
63649,0.3389979646
63650,0.3110135263
63651,0.1295467767
63652,0.5880008225
63653,0.6615828592
63654,0.1494379278
63655,0.2716139740
63656,0.1890838116
63657,0.1585990758
63658,0.3723184805
63659,0.1190019057
63660,0.6814478181
63661,0.6638036865
63662,0.7571577662
63663,0.1185525676
63664,0.3434216338
63665,0.2270599204
63666,0.8465192874
63667,0.3356229218
63668,0.2967633972
63669,0.2737388372
63670,0.5016598127
63671,0.1010732178
63672,0.3862654461
63673,0.0778809975
63674,0.3648589884
63675,0.1631896994
63676,0.8810437475
63677,0.1425796191
63678,0.1416283171
63679,0.5553722844
63680,0.2494513237
63681,0.1659293850
63682,0.1732043395
63683,0.6847327859
63684,0.3436925956
63685,0.8593843152
63686,0.1479012774
63687,0.4693943295
63688,0.1867155851
63689,0.1231659258
63690,0.1123740235
63691,0.5197783234
63692,0.1575073416
63693,0.9351824881
63694,0.4387228056
63695,0.2089016209
63696,0.6562339462
63697,0.1832991862
63698,0.4497102109
63699,0.3801459930
63700,0.2403168326
63701,0.2604840091
63702,0.3452994085
63703,0.6597708969
63704,0.7498801427
63705,0.1356755140
63706,0.1693162735
63707,0.3212244093
63708,0.3554941388
63709,0.0723418919
63710,0.2677358610
63711,0.1929036805
63712,0.0837924058
63713,0.1493115613
63714,0.1026994059
63715,0.6998833835
63716,0.1430659911
63717,0.2037447550
63718,0.6799756611
63719,0.6333688981
63720,0.6405444839
63721,0.2580513004
63722,0.3119034606
63723,0.3005948117
63724,0.2804432386
63725,0.2185525097
63726,0.2312731152
63727,0.2934780729
63728,0.1533882359
63729,0.1847940879
63730,0.1003192079
63731,0.2865254495
63732,0.0841642778
63733,0.1503875359
63734,0.3513862645
63735,0.1287668850
63736,0.5534671172
63737,0.0747738207
63738,0.2731822831
63739,0.1258664860
63740,0.1544060562
63741,0.2723201121
63742,0.1103201821
63743,0.2588411064
63744,0.6679803138
63745,0.2323060413
63746,0.5944554151
63747,0.0898862884
63748,0.7009814102
63749,0.5946674396
63750,0.2990386023
63751,0.5812597832
63752,0.6845138019
63753,0.6274243740
63754,0.7015007606
63755,0.5890245428
63756,0.1030150209
63757,0.8371835380
63758,0.5170000017
63759,0.1711061828
63760,0.1823116845
63761,0.2144005555
63762,0.6728531167
63763,0.1914025826
63764,0.6497372060
63765,0.2207006436
63766,0.9063783201
63767,0.2597139270
63768,0.2062741872
63769,0.1370528678
63770,0.1448843912
63771,0.1047485482
63772,0.1716744337
63773,0.3752697398
63774,0.1443292124
63775,0.5974419263
63776,0.3722750523
63777,0.1183226460
63778,0.1788171672
63779,0.1153786976
63780,0.6991078829
63781,0.1459499013
63782,0.1843278529
63783,0.4944825111
63784,0.1130652165
63785,0.1503184129
63786,0.4130053403
63787,0.2823983395
63788,0.1477921151
63789,0.9001778117
63790,0.5192163145
63791,0.2804663877
63792,0.1505610574
63793,0.6501958882
63794,0.1392920257
63795,0.5030406015
63796,0.6863482526
63797,0.3737246248
63798,0.1757314547
63799,0.8736238094
63800,0.3065757239
63801,0.0995127271
63802,0.2269683300
63803,0.1826266726
63804,0.2408266415
63805,0.1349230932
63806,0.3069061475
63807,0.4094642997
63808,0.2199783002
63809,0.2046741374
63810,0.4109459302
63811,0.1208055395
63812,0.6552181268
63813,0.2727132964
63814,0.4925622991
63815,0.7684497744
63816,0.1342986021
63817,0.7094844169
63818,0.1273415859
63819,0.1896289936
63820,0.0769094550
63821,0.2852790492
63822,0.1507120912
63823,0.0827985528
63824,0.1994092128
63825,0.4673270182
63826,0.3591747113
63827,0.2690727173
63828,0.1475146662
63829,0.8709297001
63830,0.2874342389
63831,0.5905104404
63832,0.1614400538
63833,0.1330105123
63834,0.3720259732
63835,0.2624153548
63836,0.1323283480
63837,0.2541149126
63838,0.2212789283
63839,0.1709978319
63840,0.3961973751
63841,0.3836440905
63842,0.5353889881
63843,0.1709106096
63844,0.9224279007
63845,0.5037308030
63846,0.2166623910
63847,0.8366503337
63848,0.2889694773
63849,0.4087456161
63850,0.2991689653
63851,0.3820163157
63852,0.1079632016
63853,0.0988200592
63854,0.1129181428
63855,0.1019134847
63856,0.4426543108
63857,0.2972113698
63858,0.1056540714
63859,0.0946115805
63860,0.1408368724
63861,0.6656569265
63862,0.1150614007
63863,0.2041563340
63864,0.2021098527
63865,0.4182295893
63866,0.3869366869
63867,0.3052705156
63868,0.8854905312
63869,0.2099168014
63870,0.2854714087
63871,0.1337569880
63872,0.3151405126
63873,0.8959695937
63874,0.2031456796
63875,0.4209383897
63876,0.2102145009
63877,0.6527607019
63878,0.3952323704
63879,0.8192466782
63880,0.2984492447
63881,0.8997168227
63882,0.5859403162
63883,0.0756866124
63884,0.2077024690
63885,0.3142065103
63886,0.3337529981
63887,0.6384001097
63888,0.1667905638
63889,0.1921619580
63890,0.9097601810
63891,0.2824657435
63892,0.3068654798
63893,0.3639980602
63894,0.6236809075
63895,0.1294997066
63896,0.8669638758
63897,0.2419716935
63898,0.2087654563
63899,0.1069988756
63900,0.4784936369
63901,0.6989864367
63902,0.6229904948
63903,0.4379285754
63904,0.1867755052
63905,0.1320518320
63906,0.2661005202
63907,0.5978324558
63908,0.2590366158
63909,0.2867220602
63910,0.0765629662
63911,0.4124734748
63912,0.2233966568
63913,0.1102890660
63914,0.2472161733
63915,0.5916414499
63916,0.4659194586
63917,0.1770170187
63918,0.1169608817
63919,0.3085460058
63920,0.4140994855
63921,0.1403608934
63922,0.4254997207
63923,0.2740418261
63924,0.6176336679
63925,0.8967537341
63926,0.1222974719
63927,0.0773580338
63928,0.1517000422
63929,0.1592381790
63930,0.1188955378
63931,0.5189013625
63932,0.6415303912
63933,0.6244573683
63934,0.6222727750
63935,0.8351217253
63936,0.1056577279
63937,0.3569154237
63938,0.3449434083
63939,0.0834161943
63940,0.7900019125
63941,0.2116448086
63942,0.3042800470
63943,0.6566567234
63944,0.9053578035
63945,0.4938678831
63946,0.1026365443
63947,0.1332952142
63948,0.2736223551
63949,0.1278657557
63950,0.3884963935
63951,0.0949531502
63952,0.1224684226
63953,0.2995678392
63954,0.2936186736
63955,0.5250434543
63956,0.2839489476
63957,0.1678073727
63958,0.2616032743
63959,0.7489695372
63960,0.3839597585
63961,0.3346633104
63962,0.5914881431
63963,0.4649296329
63964,0.3356922828
63965,0.8715294015
63966,0.3429441921
63967,0.1187280070
63968,0.2225891457
63969,0.6779491064
63970,0.1502388473
63971,0.4551560797
63972,0.2099102422
63973,0.1196092117
63974,0.1380360056
63975,0.6017210400
63976,0.0803409058
63977,0.0902507409
63978,0.4135880533
63979,0.3362929795
63980,0.1355828222
63981,0.8685993105
63982,0.3959939955
63983,0.1565843084
63984,0.0977281065
63985,0.9157602425
63986,0.2610177722
63987,0.1128599583
63988,0.5906477593
63989,0.8475153687
63990,0.7889366585
63991,0.1662990458
63992,0.3552246148
63993,0.2878751844
63994,0.1723167842
63995,0.2055925122
63996,0.6500899166
63997,0.1502936476
63998,0.5670337420
63999,0.4452599682
64000,0.1120300118
64001,0.1634695628
64002,0.7098616677
64003,0.6587233601
64004,0.1681755141
64005,0.2694463477
64006,0.8252047639
64007,0.0724839409
64008,0.3291428142
64009,0.2366540705
64010,0.5222757016
64011,0.7177803008
64012,0.1316268856
64013,0.0991049336
64014,0.1232306711
64015,0.8503835957
64016,0.4786330691
64017,0.6159534512
64018,0.2184847921
64019,0.3057300769
64020,0.1980239694
64021,0.1821154119
64022,0.3983535254
64023,0.2177056066
64024,0.3839891554
64025,0.0776911463
64026,0.4397869289
64027,0.0819070281
64028,0.7017905066
64029,0.1393605692
64030,0.2670183653
64031,0.2710574194
64032,0.0919078349
64033,0.5987193823
64034,0.1832688458
64035,0.1807765697
64036,0.2257105239
64037,0.5380874656
64038,0.7159934081
64039,0.7021107384
64040,0.3289936540
64041,0.3749305506
64042,0.2294220786
64043,0.7735235989
64044,0.6122497689
64045,0.0869657590
64046,0.5499017700
64047,0.3092668990
64048,0.1121048838
64049,0.6141007138
64050,0.2167711967
64051,0.1078716700
64052,0.2765077503
64053,0.2100385076
64054,0.5091876550
64055,0.4659017869
64056,0.2199517266
64057,0.1054503991
64058,0.1644580254
64059,0.2690155257
64060,0.2308118852
64061,0.1965566801
64062,0.1608261720
64063,0.1184732239
64064,0.0996476143
64065,0.4119119555
64066,0.8355903811
64067,0.1609813365
64068,0.2350985018
64069,0.8037500239
64070,0.1443565513
64071,0.2502643258
64072,0.2288194464
64073,0.4169939721
64074,0.1819467477
64075,0.1735097339
64076,0.3729776478
64077,0.1083443981
64078,0.1682896434
64079,0.2843129170
64080,0.9320981025
64081,0.4303294330
64082,0.8203884953
64083,0.5524976721
64084,0.3588518096
64085,0.6877390997
64086,0.1973042474
64087,0.7308153796
64088,0.9011136671
64089,0.3615055195
64090,0.3313721664
64091,0.2521092020
64092,0.1858223431
64093,0.1397034065
64094,0.1334769753
64095,0.1159794848
64096,0.4617078248
64097,0.3812006811
64098,0.1527014196
64099,0.1331503145
64100,0.2602517773
64101,0.3666635651
64102,0.3044961287
64103,0.1229016577
64104,0.2651850982
64105,0.3193322242
64106,0.0776851361
64107,0.2645661191
64108,0.3016373513
64109,0.6487769555
64110,0.0896677648
64111,0.1269384167
64112,0.1281839851
64113,0.6368081012
64114,0.5169215730
64115,0.1294670411
64116,0.5382458170
64117,0.1365035930
64118,0.4884682835
64119,0.1828434904
64120,0.6832030675
64121,0.1707549163
64122,0.7053517517
64123,0.0836292749
64124,0.1808795142
64125,0.1666655649
64126,0.4660235441
64127,0.1044577468
64128,0.3534545127
64129,0.8287317973
64130,0.1140611391
64131,0.6591820565
64132,0.1457099743
64133,0.0978541234
64134,0.1194306938
64135,0.0831977327
64136,0.4117499986
64137,0.7400423519
64138,0.2071591970
64139,0.1809659018
64140,0.3045672428
64141,0.2049928479
64142,0.7719393344
64143,0.6293511662
64144,0.0882765768
64145,0.3865796165
64146,0.6044715476
64147,0.0817649184
64148,0.1764301646
64149,0.8383804775
64150,0.4640717707
64151,0.1237877181
64152,0.4272965397
64153,0.1271474203
64154,0.7639471168
64155,0.2875330988
64156,0.0909443764
64157,0.1613920642
64158,0.2614033112
64159,0.7212093019
64160,0.4413257203
64161,0.1201191742
64162,0.1553628672
64163,0.2383681743
64164,0.1453205740
64165,0.6732716937
64166,0.1912040814
64167,0.3403231437
64168,0.6025115532
64169,0.0819278746
64170,0.9018051774
64171,0.1251573130
64172,0.5200492102
64173,0.2379720545
64174,0.1204935935
64175,0.3445468247
64176,0.7590906576
64177,0.1947785775
64178,0.8379471545
64179,0.5570284719
64180,0.8123699606
64181,0.2538757954
64182,0.2531792933
64183,0.1749766740
64184,0.3642831590
64185,0.2083630151
64186,0.4677135622
64187,0.2484733842
64188,0.0785226759
64189,0.0883742103
64190,0.1332577280
64191,0.3695070261
64192,0.6890464490
64193,0.2288478100
64194,0.2220201317
64195,0.5398435037
64196,0.6977071004
64197,0.5957260833
64198,0.3101685879
64199,0.2607613157
64200,0.1258475791
64201,0.4382482940
64202,0.2744732515
64203,0.2307938826
64204,0.1393685053
64205,0.3428122041
64206,0.8145027621
64207,0.6420747046
64208,0.2384390830
64209,0.4835147025
64210,0.1166112339
64211,0.2546202768
64212,0.0783984332
64213,0.6114909583
64214,0.2349230563
64215,0.3242282218
64216,0.3172674690
64217,0.5930496385
64218,0.2238337807
64219,0.1636562320
64220,0.4750750024
64221,0.6751540028
64222,0.7570772520
64223,0.4993821396
64224,0.2885730999
64225,0.7570113955
64226,0.2020099487
64227,0.1783263721
64228,0.6981632570
64229,0.5257101273
64230,0.3613721786
64231,0.1192211216
64232,0.4705921624
64233,0.5449958029
64234,0.2886256978
64235,0.1846341995
64236,0.5198136307
64237,0.2009770149
64238,0.2133622985
64239,0.6114615549
64240,0.8671565098
64241,0.2070821208
64242,0.0983476780
64243,0.5921976133
64244,0.7081516471
64245,0.6460577682
64246,0.1287521041
64247,0.1377524073
64248,0.3496753182
64249,0.7296844077
64250,0.3003828996
64251,0.6583433215
64252,0.2256691240
64253,0.7477229803
64254,0.7672272741
64255,0.0816409390
64256,0.4631928764
64257,0.6867200308
64258,0.4725160990
64259,0.2625614340
64260,0.0813472904
64261,0.5533866879
64262,0.1310921813
64263,0.2264754506
64264,0.2157364871
64265,0.1383032451
64266,0.8813188350
64267,0.1571235988
64268,0.0909780402
64269,0.2429043671
64270,0.6061096206
64271,0.2154374134
64272,0.8664068637
64273,0.2093703894
64274,0.1335715862
64275,0.2047077242
64276,0.7112947325
64277,0.1657589098
64278,0.1171110405
64279,0.4432137146
64280,0.2543924464
64281,0.1201407244
64282,0.1610799211
64283,0.2030893321
64284,0.3712730855
64285,0.2226331266
64286,0.1617458360
64287,0.2027551853
64288,0.1826900708
64289,0.1393630577
64290,0.1246668639
64291,0.1333239512
64292,0.4108822720
64293,0.2856372639
64294,0.6180350828
64295,0.2665119881
64296,0.2958693725
64297,0.1400691846
64298,0.2320581592
64299,0.3634200839
64300,0.1393263862
64301,0.4792147514
64302,0.3031580014
64303,0.2574993145
64304,0.0884098144
64305,0.3425498198
64306,0.1125260918
64307,0.1753003360
64308,0.4417491879
64309,0.6232152850
64310,0.4138220092
64311,0.1772425412
64312,0.2815316070
64313,0.0990464224
64314,0.1095241201
64315,0.0930757573
64316,0.9342817396
64317,0.4169386886
64318,0.3089434154
64319,0.2383842767
64320,0.1487387268
64321,0.6244745872
64322,0.2799339776
64323,0.0965538289
64324,0.1591976289
64325,0.4630253746
64326,0.8083138127
64327,0.1140346130
64328,0.2878011139
64329,0.1379856805
64330,0.1027819691
64331,0.1961736671
64332,0.6451647297
64333,0.3387375832
64334,0.1869840863
64335,0.0793726600
64336,0.2589362713
64337,0.4493756403
64338,0.0838558508
64339,0.1040827585
64340,0.3300265887
64341,0.2548929521
64342,0.5352260164
64343,0.2071327033
64344,0.1618269833
64345,0.6514401242
64346,0.2266393300
64347,0.5646214105
64348,0.2966721089
64349,0.3190468717
64350,0.2718934836
64351,0.3293721098
64352,0.1018917840
64353,0.4419084820
64354,0.2466137583
64355,0.8155341252
64356,0.7496212647
64357,0.2282598324
64358,0.7742649412
64359,0.0908932096
64360,0.6371579178
64361,0.3556433956
64362,0.1522812467
64363,0.1141662758
64364,0.1051410755
64365,0.7650453241
64366,0.9185465137
64367,0.1626877511
64368,0.4416944000
64369,0.5652546382
64370,0.1111122449
64371,0.5819636141
64372,0.1034580505
64373,0.6166883276
64374,0.1102578993
64375,0.1853444317
64376,0.1656110187
64377,0.3198028869
64378,0.1864234094
64379,0.1768338019
64380,0.0751923457
64381,0.6630838770
64382,0.5506236855
64383,0.3855519461
64384,0.1800549920
64385,0.1917707544
64386,0.1994092128
64387,0.1367661076
64388,0.2134276240
64389,0.0975973006
64390,0.1607559396
64391,0.6303783092
64392,0.0888364823
64393,0.6754846783
64394,0.3623100740
64395,0.0936138769
64396,0.1160247688
64397,0.8258761478
64398,0.1737822504
64399,0.1714909671
64400,0.1602853674
64401,0.4063668734
64402,0.3744064147
64403,0.8531875667
64404,0.0890703081
64405,0.1995942602
64406,0.8718536381
64407,0.2530107296
64408,0.2621023887
64409,0.7942123393
64410,0.6161806666
64411,0.3855219530
64412,0.5608445946
64413,0.1935884634
64414,0.1249539755
64415,0.1690430926
64416,0.3758444306
64417,0.4998225118
64418,0.6945614621
64419,0.2807726802
64420,0.8682170995
64421,0.8072855923
64422,0.2016046035
64423,0.5923039535
64424,0.2494558261
64425,0.0908938542
64426,0.1253445786
64427,0.1521374199
64428,0.7328411757
64429,0.1573483832
64430,0.5444542501
64431,0.2407958046
64432,0.2393447152
64433,0.4600853290
64434,0.2092924610
64435,0.1149844629
64436,0.1449273187
64437,0.1357396123
64438,0.8516941114
64439,0.2817570690
64440,0.4311930589
64441,0.4798010004
64442,0.1444443385
64443,0.4073587425
64444,0.1721269814
64445,0.1526346791
64446,0.7860727299
64447,0.1454799690
64448,0.5931107913
64449,0.3809730639
64450,0.2470936095
64451,0.2950868721
64452,0.3428697083
64453,0.2035646708
64454,0.2585236053
64455,0.8002256699
64456,0.3653600905
64457,0.9163035784
64458,0.2195609858
64459,0.1613539884
64460,0.0894119563
64461,0.2302924222
64462,0.1311835461
64463,0.3168024427
64464,0.3851207698
64465,0.3566111246
64466,0.2338710431
64467,0.4062006237
64468,0.2718547951
64469,0.1180691917
64470,0.6636814310
64471,0.8700125151
64472,0.8661611304
64473,0.8147410553
64474,0.8299696798
64475,0.1543494820
64476,0.1582933524
64477,0.1537315161
64478,0.6334290507
64479,0.1536270545
64480,0.3552444608
64481,0.3361934629
64482,0.2547476776
64483,0.5307369015
64484,0.5534084325
64485,0.5919208703
64486,0.1063098420
64487,0.1345114240
64488,0.4856498758
64489,0.3630159939
64490,0.2489673290
64491,0.1007163591
64492,0.1682570662
64493,0.8447788406
64494,0.6462368710
64495,0.0751314344
64496,0.1356285908
64497,0.1424763605
64498,0.1668929399
64499,0.0937137143
64500,0.1464202275
64501,0.4609058548
64502,0.1034717571
64503,0.1552071146
64504,0.1962604026
64505,0.3827353907
64506,0.1076169694
64507,0.4356192227
64508,0.1566559189
64509,0.1777485110
64510,0.2985678430
64511,0.1658733672
64512,0.9144370925
64513,0.2049146940
64514,0.2160509379
64515,0.4582416730
64516,0.4038593251
64517,0.3722967902
64518,0.0909610744
64519,0.1331446305
64520,0.5414605458
64521,0.2964458840
64522,0.8827341365
64523,0.6068732107
64524,0.5075821862
64525,0.4114051111
64526,0.4682709208
64527,0.6373861183
64528,0.2364082252
64529,0.8029801034
64530,0.8053524871
64531,0.4112853095
64532,0.1914988718
64533,0.1273415865
64534,0.4359125372
64535,0.4933123670
64536,0.1777536818
64537,0.2715925412
64538,0.2446785370
64539,0.7121262961
64540,0.2471611427
64541,0.1473250277
64542,0.1512956783
64543,0.0848143835
64544,0.3766804755
64545,0.4750592490
64546,0.4991139593
64547,0.7954130256
64548,0.3999709396
64549,0.1839390333
64550,0.9252235075
64551,0.4080066587
64552,0.0828372493
64553,0.5733150056
64554,0.2684067700
64555,0.5423423290
64556,0.6272192686
64557,0.7012862993
64558,0.5319254129
64559,0.2421712948
64560,0.3270482204
64561,0.4598024061
64562,0.3137297808
64563,0.0739058314
64564,0.7064313186
64565,0.0818944907
64566,0.7936220316
64567,0.2977080204
64568,0.4090358290
64569,0.3513219224
64570,0.1319110023
64571,0.1287819563
64572,0.2004774425
64573,0.1338012079
64574,0.1269830369
64575,0.1194662036
64576,0.1634269944
64577,0.1040306269
64578,0.1015194412
64579,0.4391079800
64580,0.2261132897
64581,0.0802159480
64582,0.1647074287
64583,0.1107827566
64584,0.3682945892
64585,0.0996245498
64586,0.0838374296
64587,0.3040899116
64588,0.2911361369
64589,0.2667529555
64590,0.3147295670
64591,0.2466148046
64592,0.2570712333
64593,0.0759270296
64594,0.7182622379
64595,0.4538528859
64596,0.3021131643
64597,0.3286600467
64598,0.8310205152
64599,0.0778739914
64600,0.2555106604
64601,0.0836639695
64602,0.4865313772
64603,0.2681816378
64604,0.1116139138
64605,0.1480211950
64606,0.1193267114
64607,0.6857954010
64608,0.2749779192
64609,0.1829958130
64610,0.1532107360
64611,0.5873646165
64612,0.1624286458
64613,0.3249816480
64614,0.3908124968
64615,0.1981167496
64616,0.1185435772
64617,0.2278806177
64618,0.2052214113
64619,0.1222940683
64620,0.1207472031
64621,0.4427138387
64622,0.2640877170
64623,0.1887522093
64624,0.6661995755
64625,0.0961675674
64626,0.2950731295
64627,0.1947599283
64628,0.1364108289
64629,0.1633780823
64630,0.1693981910
64631,0.5470060593
64632,0.1738299540
64633,0.4322750980
64634,0.3382273835
64635,0.5438463994
64636,0.1544877537
64637,0.5148626913
64638,0.3398526145
64639,0.2228954676
64640,0.6143862049
64641,0.5739942410
64642,0.1997216055
64643,0.2935809477
64644,0.4675139064
64645,0.8366868316
64646,0.2847468015
64647,0.1730777291
64648,0.1548296569
64649,0.1598947612
64650,0.5070585283
64651,0.8226561234
64652,0.1839348884
64653,0.2825632947
64654,0.2105690304
64655,0.6072229494
64656,0.0904672521
64657,0.8481277712
64658,0.7112621370
64659,0.1645992414
64660,0.5749519762
64661,0.1707410268
64662,0.1032053245
64663,0.2239762429
64664,0.1267553227
64665,0.0716908679
64666,0.4041367677
64667,0.2839192937
64668,0.3320506861
64669,0.1467611023
64670,0.7925378297
64671,0.9190910646
64672,0.1397883822
64673,0.1104518567
64674,0.1724887556
64675,0.2185842388
64676,0.2134388820
64677,0.2970863231
64678,0.8376632763
64679,0.1340323445
64680,0.3803817494
64681,0.3327186959
64682,0.1188802867
64683,0.1601604231
64684,0.1521876434
64685,0.4273288359
64686,0.3945575584
64687,0.6363802423
64688,0.1459496508
64689,0.1003612179
64690,0.1637903945
64691,0.3695193105
64692,0.5995987637
64693,0.3924225959
64694,0.6304188397
64695,0.5113442719
64696,0.1240100576
64697,0.3685218256
64698,0.1052494443
64699,0.5080606721
64700,0.3062075970
64701,0.1385145335
64702,0.2064790014
64703,0.2114488287
64704,0.2036791236
64705,0.2565939170
64706,0.2030732216
64707,0.5676932419
64708,0.2373923929
64709,0.2764388431
64710,0.1838372720
64711,0.1148645473
64712,0.1025919787
64713,0.2587770017
64714,0.7724713005
64715,0.0826025711
64716,0.1752173017
64717,0.4508962992
64718,0.3872685483
64719,0.4078888202
64720,0.2112018939
64721,0.2673556183
64722,0.4659983912
64723,0.1731897596
64724,0.3244232485
64725,0.1299229881
64726,0.1834374120
64727,0.1179289292
64728,0.2096794491
64729,0.1044510944
64730,0.0813624183
64731,0.9278965539
64732,0.5371479607
64733,0.1146507175
64734,0.9067133410
64735,0.3970718174
64736,0.1608927107
64737,0.2386849689
64738,0.1990870885
64739,0.1212567374
64740,0.5793115254
64741,0.0724333003
64742,0.0874360393
64743,0.4477977345
64744,0.4230004020
64745,0.0926507923
64746,0.9013625810
64747,0.4416514212
64748,0.4570565885
64749,0.1250563827
64750,0.1161279499
64751,0.1031499202
64752,0.4239523351
64753,0.1009835834
64754,0.3680781125
64755,0.4817705649
64756,0.2356028112
64757,0.0989562651
64758,0.2406162984
64759,0.1012874925
64760,0.1823491575
64761,0.2438562611
64762,0.4130749255
64763,0.5482017084
64764,0.3997011523
64765,0.3016033796
64766,0.1080637558
64767,0.0735325804
64768,0.1709321460
64769,0.1273418424
64770,0.7563129170
64771,0.4304711498
64772,0.4949881381
64773,0.1192355749
64774,0.1966797592
64775,0.5454823318
64776,0.3435647584
64777,0.1471668680
64778,0.2453276172
64779,0.1283574913
64780,0.7502371413
64781,0.6039840523
64782,0.0979391239
64783,0.5522464958
64784,0.5666132230
64785,0.1908914056
64786,0.2693503569
64787,0.7925947935
64788,0.7269470532
64789,0.6502378620
64790,0.1530131030
64791,0.2403569385
64792,0.4467378940
64793,0.1353610697
64794,0.5568813530
64795,0.2384956535
64796,0.0856116752
64797,0.1492736770
64798,0.1760344254
64799,0.1210953301
64800,0.1321652630
64801,0.3115773340
64802,0.2476357510
64803,0.8823131962
64804,0.4570477230
64805,0.0944339259
64806,0.2127114694
64807,0.0903659179
64808,0.3426838500
64809,0.0741704028
64810,0.2088564060
64811,0.2642702121
64812,0.2771867776
64813,0.2292843316
64814,0.7155821178
64815,0.2078977573
64816,0.1623225088
64817,0.2836493740
64818,0.3456596963
64819,0.1883557170
64820,0.0805340160
64821,0.3316406484
64822,0.7928912525
64823,0.7668567249
64824,0.9188922153
64825,0.2539774318
64826,0.1427834220
64827,0.6683687180
64828,0.0866732640
64829,0.0952245743
64830,0.1015265259
64831,0.1376890115
64832,0.2902155383
64833,0.2633048590
64834,0.2304610624
64835,0.1729072880
64836,0.4157329533
64837,0.0937736408
64838,0.2224422661
64839,0.1478384565
64840,0.6067061491
64841,0.1480168494
64842,0.2161992144
64843,0.0886666996
64844,0.1188998476
64845,0.3356243465
64846,0.2654901878
64847,0.1769428931
64848,0.8743597944
64849,0.8983229969
64850,0.1157609232
64851,0.5527456295
64852,0.2338497699
64853,0.3900732250
64854,0.1543224708
64855,0.2221082057
64856,0.1299490562
64857,0.8884907373
64858,0.2272245813
64859,0.1677174720
64860,0.0831432672
64861,0.2316786611
64862,0.4216586732
64863,0.1787344318
64864,0.0864539916
